namespace,name,iid,safe_complete,evidence_class,first_reason_code
Windows.Win32.Graphics.Direct3D12,ID3D12SDKConfiguration1,8aaf9303-ad25-48b9-9a57-d9c37e009d9f,true,standard_derived,
Windows.Win32.Graphics.Direct3D12,ID3D12ShaderCacheSession,28e2495d-0f64-4ae4-a6ec-129255dc49a8,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D12,ID3D12ShaderReflection,5a58797d-a72c-478d-8ba2-efc6b0efe88e,false,,safe_projection_incomplete
Windows.Win32.Graphics.Direct3D12,ID3D12SharingContract,0adf7d52-929c-4e61-addb-ffed30de66ef,true,standard_derived,
Windows.Win32.Graphics.Direct3D12,ID3D12StateObject,47016943-fca8-4594-93ea-af258b55346d,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D12,ID3D12StateObjectDatabase,c56060b7-b5fc-4135-98e0-a1e9997eace0,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D12,ID3D12StateObjectDatabaseFactory,f5b066f0-648a-4611-bd41-27fd0948b9eb,true,standard_derived,
Windows.Win32.Graphics.Direct3D12,ID3D12StateObjectProperties,de5fa827-9bf9-4f26-89ff-d7f56fde3860,false,,missing_allocator
Windows.Win32.Graphics.Direct3D12,ID3D12StateObjectProperties1,460caac7-1d24-446a-a184-ca67db494138,false,,missing_allocator
Windows.Win32.Graphics.Direct3D12,ID3D12StateObjectProperties2,d5e82917-f0f1-44cf-ae5e-ce222dd0b884,false,,missing_allocator
Windows.Win32.Graphics.Direct3D12,ID3D12SwapChainAssistant,f1df64b6-57fd-49cd-8807-c0eb88b45c8f,false,,missing_allocator
Windows.Win32.Graphics.Direct3D12,ID3D12Tools,7071e1f0-e84b-4b33-974f-12fa49de65c5,true,standard_derived,
Windows.Win32.Graphics.Direct3D12,ID3D12Tools1,e4fbc019-dd3c-43e1-8f32-7f649575f0a0,true,standard_derived,
Windows.Win32.Graphics.Direct3D12,ID3D12Tools2,01d393c5-c9b0-42a1-958c-c26b02d4d097,true,standard_derived,
Windows.Win32.Graphics.Direct3D12,ID3D12VersionedRootSignatureDeserializer,7f91ce67-090c-4bb7-b78e-ed8ff2e31da0,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D12,ID3D12VirtualizationGuestDevice,bc66d368-7373-4943-8757-fc87dc79e476,false,,missing_handle_ownership
Windows.Win32.Graphics.Direct3D12,ID3D12WorkGraphProperties,065acf71-f863-4b89-82f4-02e4d5886757,false,,safe_projection_incomplete
Windows.Win32.Graphics.Direct3D9,IDirect3D9,81bdcbca-64d4-426d-ae8d-ad0147f4275c,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3D9Ex,02177241-69fc-400c-8ff1-93a44df6861d,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DBaseTexture9,580ca87e-1d3c-4d54-991d-b7d3e3c298ce,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DCubeTexture9,fff32f81-d953-473a-9223-93d652aba93f,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DDevice9,d0223b96-bf7a-43fd-92bd-a43b0d82b9eb,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DDevice9Ex,b18b10ce-2649-405a-870f-95f777d4313a,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DIndexBuffer9,7c9dd65e-d3f7-4529-acee-785830acde35,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DPixelShader9,6d3bdbdc-5b02-4415-b852-ce5e8bccb289,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DQuery9,d9771460-a695-4f26-bbd3-27b840b541cc,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DResource9,05eec05d-8f7d-4362-b999-d1baf357c704,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DStateBlock9,b07c4fe5-310d-4ba8-a23c-4f0f206f218b,true,standard_derived,
Windows.Win32.Graphics.Direct3D9,IDirect3DSurface9,0cfbaf3a-9ff6-429a-99b3-a2796af8b89b,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DSwapChain9,794950f2-adfc-458a-905e-10a10b0b503b,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DSwapChain9Ex,91886caf-1c3d-4d2e-a0ab-3e4c7d8d3303,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DTexture9,85c31227-3de5-4f00-9b3a-f11ac38c18b5,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DVertexBuffer9,b64bb1b5-fd70-4df6-bf91-19d0a12455e3,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DVertexDeclaration9,dd13c59c-36fa-4098-a8fb-c7ed39dc8546,true,standard_derived,
Windows.Win32.Graphics.Direct3D9,IDirect3DVertexShader9,efc5557e-6265-4613-8a94-43857889eb36,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DVolume9,24f416e6-1f67-4aa7-b88e-d33f6f3128a1,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9,IDirect3DVolumeTexture9,2518526c-e789-4111-a7b9-47ef328d13e6,false,,external_pointee_storage
Windows.Win32.Graphics.Direct3D9on12,IDirect3DDevice9On12,e7fda234-b589-4049-940d-8878977531c8,false,,missing_allocator
Windows.Win32.Graphics.DirectComposition,IDCompositionAffineTransform2DEffect,0b74b9e8-cdd6-492f-bbbc-5ed32157026d,false,,external_pointee_storage
Windows.Win32.Graphics.DirectComposition,IDCompositionAnimation,cbfd91d9-51b2-45e4-b3de-d19ccfb863c5,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionArithmeticCompositeEffect,3b67dfa8-e3dd-4e61-b640-46c2f3d739dc,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionBlendEffect,33ecdc0a-578a-4a11-9c14-0cb90517f9c5,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionBrightnessEffect,6027496e-cb3a-49ab-934f-d798da4f7da6,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionClip,64ac3703-9d3f-45ec-a109-7cac0e7a13a7,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionColorMatrixEffect,c1170a22-3ce2-4966-90d4-55408bfc84c4,false,,external_pointee_storage
Windows.Win32.Graphics.DirectComposition,IDCompositionCompositeEffect,576616c0-a231-494d-a38d-00fd5ec4db46,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionDelegatedInkTrail,c2448e9b-547d-4057-8cf5-8144ede1c2da,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionDesktopDevice,5f4633fe-1e08-4cb8-8c75-ce24333f5602,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionDevice,c37ea93a-e7aa-450d-b16f-9746cb0407f3,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionDevice2,75f6468d-1b8e-447c-9bc6-75fea80b5b25,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionDevice3,0987cb06-f916-48bf-8d35-ce7641781bd9,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionDevice4,85fc5cca-2da6-494c-86b6-4a775c049b8a,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionDevice5,2c6bebfe-a603-472f-af34-d2443356e61b,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionDeviceDebug,a1a3c64a-224f-4a81-9773-4f03a89d3c6c,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionDynamicTexture,a1de1d3f-6405-447f-8e95-1383a34b0277,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectComposition,IDCompositionEffect,ec81b08f-bfcb-4e8d-b193-a915587999e8,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionEffectGroup,a7929a74-e6b2-4bd6-8b95-4040119ca34d,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionFilterEffect,30c421d5-8cb2-4e9f-b133-37be270d4ac2,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionGaussianBlurEffect,45d4d0b7-1bd4-454e-8894-2bfa68443033,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionHueRotationEffect,6db9f920-0770-4781-b0c6-381912f9d167,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionInkTrailDevice,df0c7cec-cdeb-4d4a-b91c-721bf22f4e6c,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionLinearTransferEffect,4305ee5b-c4a0-4c88-9385-67124e017683,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionMatrixTransform,16cdff07-c503-419c-83f2-0965c7af1fa6,false,,external_pointee_storage
Windows.Win32.Graphics.DirectComposition,IDCompositionMatrixTransform3D,4b3363f0-643b-41b7-b6e0-ccf22d34467c,false,,external_pointee_storage
Windows.Win32.Graphics.DirectComposition,IDCompositionRectangleClip,9842ad7d-d9cf-4908-aed7-48b51da5e7c2,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionRotateTransform,641ed83c-ae96-46c5-90dc-32774cc5c6d5,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionRotateTransform3D,d8f5b23f-d429-4a91-b55a-d2f45fd75b18,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionSaturationEffect,a08debda-3258-4fa4-9f16-9174d3fe93b1,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionScaleTransform,71fde914-40ef-45ef-bd51-68b037c339f9,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionScaleTransform3D,2a9e9ead-364b-4b15-a7c4-a1997f78b389,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionShadowEffect,4ad18ac0-cfd2-4c2f-bb62-96e54fdb6879,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionSkewTransform,e57aa735-dcdb-4c72-9c61-0591f58889ee,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionSurface,bb8a4953-2c99-4f5a-96f5-4819027fa3ac,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionSurfaceFactory,e334bc12-3937-4e02-85eb-fcf4eb30d2c8,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionTableTransferEffect,9b7e82e2-69c5-4eb4-a5f5-a7033f5132cd,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionTarget,eacdd04c-117e-4e17-88f4-d1b12b0e3d89,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionTexture,929bb1aa-725f-433b-abd7-273075a835f2,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionTransform,fd55faa7-37e0-4c20-95d2-9be45bc33f55,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionTransform3D,71185722-246b-41f2-aad1-0443f7f4bfc2,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionTranslateTransform,06791122-c6f0-417d-8323-269e987f5954,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionTranslateTransform3D,91636d4b-9ba1-4532-aaf7-e3344994d788,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionTurbulenceEffect,a6a55bda-c09c-49f3-9193-a41922c89715,true,standard_derived,
Windows.Win32.Graphics.DirectComposition,IDCompositionVirtualSurface,ae471c51-5f53-4a24-8d3e-d0c39c30b3f0,false,,missing_allocator
Windows.Win32.Graphics.DirectComposition,IDCompositionVisual,4d93059d-097b-4651-9a60-f0f25116e2f3,false,,external_pointee_storage
Windows.Win32.Graphics.DirectComposition,IDCompositionVisual2,e8de1639-4331-4b26-bc5f-6a321d347a85,false,,external_pointee_storage
Windows.Win32.Graphics.DirectComposition,IDCompositionVisual3,2775f462-b6c1-4015-b0be-b3e7d6a4976d,false,,external_pointee_storage
Windows.Win32.Graphics.DirectComposition,IDCompositionVisualDebug,fed2b808-5eb4-43a0-aea3-35f65280f91b,false,,external_pointee_storage
Windows.Win32.Graphics.DirectDraw,IDDVideoPortContainer,6c142760-a733-11ce-a521-0020af0be560,false,,external_pointee_storage
Windows.Win32.Graphics.DirectDraw,IDirectDraw,6c14db80-a733-11ce-a521-0020af0be560,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectDraw,IDirectDraw2,b3a6f3e0-2b43-11cf-a2de-00aa00b93356,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectDraw,IDirectDraw4,9c59509a-39bd-11d1-8c4a-00c04fd930c5,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectDraw,IDirectDraw7,15e65ec0-3b9c-11d2-b92f-00609797ea5b,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectDraw,IDirectDrawClipper,6c14db85-a733-11ce-a521-0020af0be560,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectDraw,IDirectDrawColorControl,4b9f0ee0-0d7e-11d0-9b06-00a0c903a3b8,true,standard_derived,
Windows.Win32.Graphics.DirectDraw,IDirectDrawGammaControl,69c11c3e-b46b-11d1-ad7a-00c04fc29b4e,true,standard_derived,
Windows.Win32.Graphics.DirectDraw,IDirectDrawKernel,8d56c120-6a08-11d0-9b06-00a0c903a3b8,true,standard_derived,
Windows.Win32.Graphics.DirectDraw,IDirectDrawPalette,6c14db84-a733-11ce-a521-0020af0be560,true,standard_derived,
Windows.Win32.Graphics.DirectDraw,IDirectDrawSurface,6c14db81-a733-11ce-a521-0020af0be560,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectDraw,IDirectDrawSurface2,57805885-6eec-11cf-9441-a82303c10e27,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectDraw,IDirectDrawSurface3,da044e00-69b2-11d0-a1d5-00aa00b8dfbb,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectDraw,IDirectDrawSurface4,0b2b8630-ad35-11d0-8ea6-00609797ea5b,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectDraw,IDirectDrawSurface7,06675a80-3b9b-11d2-b92f-00609797ea5b,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectDraw,IDirectDrawSurfaceKernel,60755da0-6a40-11d0-9b06-00a0c903a3b8,true,standard_derived,
Windows.Win32.Graphics.DirectDraw,IDirectDrawVideoPort,b36d93e0-2b43-11cf-a2de-00aa00b93356,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectDraw,IDirectDrawVideoPortNotify,a655fb94-0589-4e57-b333-567a89468c88,false,,missing_handle_ownership
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationAutoScrollBehavior,6d5954d4-2003-4356-9b31-d051c9ff0af7,true,standard_derived,
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationCompositor,537a0825-0387-4efa-b62f-71eb1f085a7e,true,standard_derived,
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationCompositor2,d38c7822-f1cb-43cb-b4b9-ac0c767a412e,true,standard_derived,
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationContent,b89962cb-3d89-442b-bb58-5098fa0f9f16,false,,missing_allocator
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationDeferContactService,652d5c71-fe60-4a98-be70-e5f21291e7f1,true,standard_derived,
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationDragDropBehavior,814b5af5-c2c8-4270-a9b7-a198ce8d02fa,true,standard_derived,
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationDragDropEventHandler,1fa11b10-701b-41ae-b5f2-49e36bd595aa,true,standard_derived,
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationFrameInfoProvider,fb759dba-6f4c-4c01-874e-19c8a05907f9,true,standard_derived,
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationInteractionEventHandler,e43f45b8-42b4-403e-b1f2-273b8f510830,true,standard_derived,
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationManager,fbf5d3b4-70c7-4163-9322-5a6f660d6fbc,true,standard_derived,
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationManager2,fa1005e9-3d16-484c-bfc9-62b61e56ec4e,true,standard_derived,
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationManager3,2cb6b33d-ffe8-488c-b750-fbdfe88dca8c,true,standard_derived,
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationPrimaryContent,c12851e4-1698-4625-b9b1-7ca3ec18630b,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationUpdateHandler,790b6337-64f8-4ff5-a269-b32bc2af27a7,true,standard_derived,
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationUpdateManager,b0ae62fd-be34-46e7-9caa-d361facbb9cc,true,standard_derived,
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationViewport,28b85a3d-60a0-48bd-9ba1-5ce8d9ea3a6d,false,,missing_allocator
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationViewport2,923ccaac-61e1-4385-b726-017af189882a,false,,missing_allocator
Windows.Win32.Graphics.DirectManipulation,IDirectManipulationViewportEventHandler,952121da-d69f-45f9-b0f9-f23944321a6d,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteAsyncResult,ce25f8fd-863b-4d13-9651-c1f88dc73fe2,false,,missing_handle_ownership
Windows.Win32.Graphics.DirectWrite,IDWriteBitmapRenderTarget,5e5a32a3-8dff-4773-9ff6-0696eab77267,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteBitmapRenderTarget1,791e8298-3ef3-4230-9880-c9bdecc42064,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteBitmapRenderTarget2,c553a742-fc01-44da-a66e-b8b9ed6c3995,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteBitmapRenderTarget3,aeec37db-c337-40f1-8e2a-9a41b167b238,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteColorGlyphRunEnumerator,d31fbe17-f157-41a2-8d24-cb779e0560e8,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteColorGlyphRunEnumerator1,7c5f86da-c7a1-4f05-b8e1-55a179fe5a35,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFactory,b859ee5a-d838-4b5b-a2e8-1adc7d93db48,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFactory1,30572f99-dac6-41db-a16e-0486307e606a,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFactory2,0439fc60-ca44-4994-8dee-3a9af7b732ec,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFactory3,9a1b41c3-d3bb-466a-87fc-fe67556a3b65,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFactory4,4b0b5bd3-0797-4549-8ac5-fe915cc53856,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFactory5,958db99a-be2a-4f09-af7d-65189803d1d3,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFactory6,f3744d80-21f7-42eb-b35d-995bc72fc223,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFactory7,35d0e0b3-9076-4d2e-a016-a91b568a06b4,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFactory8,ee0a7fb5-def4-4c23-a454-c9c7dc878398,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFont,acd16696-8c14-4f5d-877e-fe3fc1d32737,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteFont1,acd16696-8c14-4f5d-877e-fe3fc1d32738,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFont2,29748ed6-8c9c-4a6a-be0b-d912e8538944,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFont3,29748ed6-8c9c-4a6a-be0b-d912e8538944,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFontCollection,a84cee02-3eea-4eee-a827-87c1a02a0fcc,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteFontCollection1,53585141-d9f8-4095-8321-d73cf6bd116c,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontCollection2,514039c6-4617-4064-bf8b-92ea83e506e0,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontCollection3,a4d055a6-f9e3-4e25-93b7-9e309f3af8e9,false,,missing_handle_ownership
Windows.Win32.Graphics.DirectWrite,IDWriteFontCollectionLoader,cca920e4-52f0-492b-bfa8-29c72ee0a468,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteFontDownloadListener,b06fe5b9-43ec-4393-881b-dbe4dc72fda7,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteFontDownloadQueue,b71e6052-5aea-4fa3-832e-f60d431f7e91,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteFontFace,5f49804d-7024-4d43-bfa9-d25984f53849,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFontFace1,a71efdb4-9fdb-4838-ad90-cfc3be8c3daf,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFontFace2,d8b768ff-64bc-4e66-982b-ec8e87f693f7,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFontFace3,d37d7598-09be-4222-a236-2081341cc1f2,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFontFace4,27f2a904-4eb8-441d-9678-0563f53e3e2f,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFontFace5,98eff3a5-b667-479a-b145-e2fa5b9fdc29,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFontFace6,c4b1fe1b-6e84-47d5-b54c-a597981b06ad,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFontFace7,3945b85b-bc95-40f7-b72c-8b73bfc7e13b,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFontFaceReference,5e7fa7ca-dde3-424c-89f0-9fcd6fed58cd,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteFontFaceReference1,c081fe77-2fd1-41ac-a5a3-34983c4ba61a,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontFallback,efa008f9-f7a1-48bf-b05c-f224713cc0ff,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteFontFallback1,2397599d-dd0d-4681-bd6a-f4f31eaade77,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontFallbackBuilder,fd882d06-8aba-4fb8-b849-8be8b73e14de,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontFamily,da20d8ef-812a-4c43-9802-62ec4abd7add,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteFontFamily1,da20d8ef-812a-4c43-9802-62ec4abd7adf,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontFamily2,3ed49e77-a398-4261-b9cf-c126c2131ef3,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontFile,739d886a-cef5-47dc-8769-1a8b41bebbb0,false,,missing_allocator
Windows.Win32.Graphics.DirectWrite,IDWriteFontFileEnumerator,72755049-5ff7-435d-8348-4be97cfa6c7c,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteFontFileLoader,727cad4e-d6af-4c9e-8a08-d695b11caa49,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteFontFileStream,6d4865fe-0ab8-4d91-8f62-5dd6be34a3e0,false,,external_pointee_storage
Windows.Win32.Graphics.DirectWrite,IDWriteFontList,1a0d8438-1d97-4ec1-aef9-a2fb86ed6acb,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteFontList1,da20d8ef-812a-4c43-9802-62ec4abd7ade,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontList2,c0763a34-77af-445a-b735-08c37b0a5bf5,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontResource,1f803a76-6871-48e8-987f-b975551c50f2,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontSet,53585141-d9f8-4095-8321-d73cf6bd116b,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontSet1,7e9fda85-6c92-4053-bc47-7ae3530db4d3,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontSet2,dc7ead19-e54c-43af-b2da-4e2b79ba3f7f,false,,missing_handle_ownership
Windows.Win32.Graphics.DirectWrite,IDWriteFontSet3,7c073ef2-a7f4-4045-8c32-8ab8ae640f90,false,,missing_handle_ownership
Windows.Win32.Graphics.DirectWrite,IDWriteFontSet4,eec175fc-bea9-4c86-8b53-ccbdd7df0c82,false,,missing_count_relation
Windows.Win32.Graphics.DirectWrite,IDWriteFontSetBuilder,2f642afe-9c68-4f40-b8be-457401afcb3d,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontSetBuilder1,3ff7715f-3cdc-4dc6-9b72-ec5621dccafd,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteFontSetBuilder2,ee5ba612-b131-463c-8f4f-3189b9401e45,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteGdiInterop,1edd9491-9853-4299-898f-6432983b6f3a,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteGdiInterop1,4556be70-3abd-4f70-90be-421780a6f515,false,,safe_projection_incomplete
Windows.Win32.Graphics.DirectWrite,IDWriteGlyphRunAnalysis,7d97dbf7-e085-42d4-81e3-6a883bded118,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteInMemoryFontFileLoader,dc102f47-a12d-4b1c-822d-9e117e33043f,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteInlineObject,8339fde3-106f-47ab-8373-1c6295eb10b3,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteLocalFontFileLoader,b2d9f3ec-c9fe-4a11-a2ec-d86208f7c0a2,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteLocalizedStrings,08256209-099a-4b34-b86d-c22b110e7771,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteNumberSubstitution,14885cc9-bab0-4f90-b6ed-5c366a2cd03d,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWritePaintReader,8128e912-3b97-42a5-ab6c-24aad3a86e54,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Graphics.DirectWrite,IDWritePixelSnapping,eaf3a2da-ecf4-4d24-b644-b34f6842024b,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteRemoteFontFileLoader,68648c83-6ede-46c0-ab46-20083a887fde,true,standard_derived,
Windows.Win32.Graphics.DirectWrite,IDWriteRemoteFontFileStream,4db3757a-2c72-4ed9-b2b6-1ababe1aff9c,false,,external_pointee_storage
